match,iid_1,iid_2,interested_1,interested_2,gender_1,age_1,field_1,field_cd_1,race_1,imprace_1,imprelig_1,goal_1,date_1,go_out_1,career_1,career_c_1,sports_1,tvsports_1,exercise_1,dining_1,museums_1,art_1,hiking_1,gaming_1,clubbing_1,reading_1,tv_1,theater_1,movies_1,concerts_1,music_1,shopping_1,yoga_1,attr3_1_1,sinc3_1_1,intel3_1_1,fun3_1_1,amb3_1_1,gender_2,age_2,field_2,field_cd_2,race_2,imprace_2,imprelig_2,goal_2,date_2,go_out_2,career_2,career_c_2,sports_2,tvsports_2,exercise_2,dining_2,museums_2,art_2,hiking_2,gaming_2,clubbing_2,reading_2,tv_2,theater_2,movies_2,concerts_2,music_2,shopping_2,yoga_2,attr3_1_2,sinc3_1_2,intel3_1_2,fun3_1_2,amb3_1_2
0,5,18,0,0,0,21.0,Law,1.0,2.0,8.0,1.0,2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,6.0,3.0,10.0,6.0,8.0,1,27.0,Business,8.0,2.0,8.0,8.0,1.0,6.0,1.0,Financial Services,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,6.0,8.0,8.0,6.0,9.0
1,5,19,1,1,0,21.0,Law,1.0,2.0,8.0,1.0,2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,6.0,3.0,10.0,6.0,8.0,1,28.0,money,8.0,2.0,1.0,1.0,4.0,1.0,1.0,ceo,7.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,7.0,9.0,8.0,1.0,1.0,7.0,7.0,7.0,7.0,10.0,10.0,6.0,10.0,10.0,10.0
0,5,20,0,0,0,21.0,Law,1.0,2.0,8.0,1.0,2.0,4.0,1.0,lawyer,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,6.0,3.0,10.0,6.0,8.0,1,24.0,Finance,8.0,2.0,1.0,1.0,1.0,1.0,1.0,CEO,7.0,10.0,10.0,10.0,10.0,9.0,9.0,4.0,10.0,10.0,8.0,3.0,8.0,8.0,6.0,6.0,5.0,10.0,7.0,7.0,10.0,10.0,10.0
0,6,11,0,0,0,23.0,law,1.0,4.0,1.0,1.0,1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,5.0,7.0,9.0,8.0,5.0,1,27.0,Finance,8.0,2.0,7.0,3.0,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,8.0,9.0,8.0,7.0,5.0
0,6,12,0,0,0,23.0,law,1.0,4.0,1.0,1.0,1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,5.0,7.0,9.0,8.0,5.0,1,22.0,Law,1.0,2.0,1.0,1.0,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,9.0,9.0,10.0,9.0,9.0
0,6,13,0,1,0,23.0,law,1.0,4.0,1.0,1.0,1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,5.0,7.0,9.0,8.0,5.0,1,22.0,Law,1.0,4.0,3.0,5.0,2.0,7.0,1.0,Lawyer,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,4.0,7.0,8.0,8.0,3.0
1,6,14,1,1,0,23.0,law,1.0,4.0,1.0,1.0,1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,5.0,7.0,9.0,8.0,5.0,1,23.0,Law,1.0,2.0,1.0,1.0,2.0,4.0,1.0,Corporate attorney,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,9.0,9.0,9.0,9.0,9.0
0,6,15,0,1,0,23.0,law,1.0,4.0,1.0,1.0,1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,5.0,7.0,9.0,8.0,5.0,1,24.0,Law,1.0,3.0,3.0,1.0,1.0,4.0,1.0,Lawyer,1.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,7.0,7.0,9.0,7.0,9.0
0,6,16,0,1,0,23.0,law,1.0,4.0,1.0,1.0,1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,5.0,7.0,9.0,8.0,5.0,1,25.0,Business,8.0,2.0,9.0,2.0,1.0,5.0,1.0,research/financial industry,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,6.0,6.0,8.0,8.0,6.0
0,6,17,0,0,0,23.0,law,1.0,4.0,1.0,1.0,1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,5.0,7.0,9.0,8.0,5.0,1,30.0,political science,13.0,2.0,1.0,1.0,3.0,3.0,2.0,academics or journalism,2.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,7.0,7.0,8.0,6.0,4.0
0,6,18,0,0,0,23.0,law,1.0,4.0,1.0,1.0,1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,5.0,7.0,9.0,8.0,5.0,1,27.0,Business,8.0,2.0,8.0,8.0,1.0,6.0,1.0,Financial Services,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,6.0,8.0,8.0,6.0,9.0
1,6,19,1,1,0,23.0,law,1.0,4.0,1.0,1.0,1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,5.0,7.0,9.0,8.0,5.0,1,28.0,money,8.0,2.0,1.0,1.0,4.0,1.0,1.0,ceo,7.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,7.0,9.0,8.0,1.0,1.0,7.0,7.0,7.0,7.0,10.0,10.0,6.0,10.0,10.0,10.0
0,6,20,0,0,0,23.0,law,1.0,4.0,1.0,1.0,1.0,3.0,1.0,lawyer,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,5.0,7.0,9.0,8.0,5.0,1,24.0,Finance,8.0,2.0,1.0,1.0,1.0,1.0,1.0,CEO,7.0,10.0,10.0,10.0,10.0,9.0,9.0,4.0,10.0,10.0,8.0,3.0,8.0,8.0,6.0,6.0,5.0,10.0,7.0,7.0,10.0,10.0,10.0
0,7,11,0,0,0,22.0,Law,1.0,4.0,2.0,4.0,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,1,27.0,Finance,8.0,2.0,7.0,3.0,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,8.0,9.0,8.0,7.0,5.0
0,7,12,0,1,0,22.0,Law,1.0,4.0,2.0,4.0,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,1,22.0,Law,1.0,2.0,1.0,1.0,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,9.0,9.0,10.0,9.0,9.0
0,7,13,0,1,0,22.0,Law,1.0,4.0,2.0,4.0,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,1,22.0,Law,1.0,4.0,3.0,5.0,2.0,7.0,1.0,Lawyer,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,4.0,7.0,8.0,8.0,3.0
1,7,14,1,1,0,22.0,Law,1.0,4.0,2.0,4.0,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,1,23.0,Law,1.0,2.0,1.0,1.0,2.0,4.0,1.0,Corporate attorney,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,9.0,9.0,9.0,9.0,9.0
0,7,15,0,1,0,22.0,Law,1.0,4.0,2.0,4.0,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,1,24.0,Law,1.0,3.0,3.0,1.0,1.0,4.0,1.0,Lawyer,1.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,7.0,7.0,9.0,7.0,9.0
0,7,16,0,1,0,22.0,Law,1.0,4.0,2.0,4.0,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,1,25.0,Business,8.0,2.0,9.0,2.0,1.0,5.0,1.0,research/financial industry,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,6.0,6.0,8.0,8.0,6.0
0,7,17,0,0,0,22.0,Law,1.0,4.0,2.0,4.0,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,1,30.0,political science,13.0,2.0,1.0,1.0,3.0,3.0,2.0,academics or journalism,2.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,7.0,7.0,8.0,6.0,4.0
0,7,18,0,1,0,22.0,Law,1.0,4.0,2.0,4.0,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,1,27.0,Business,8.0,2.0,8.0,8.0,1.0,6.0,1.0,Financial Services,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,6.0,8.0,8.0,6.0,9.0
1,7,19,1,1,0,22.0,Law,1.0,4.0,2.0,4.0,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,1,28.0,money,8.0,2.0,1.0,1.0,4.0,1.0,1.0,ceo,7.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,7.0,9.0,8.0,1.0,1.0,7.0,7.0,7.0,7.0,10.0,10.0,6.0,10.0,10.0,10.0
0,7,20,0,0,0,22.0,Law,1.0,4.0,2.0,4.0,1.0,5.0,1.0,Law,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,7.0,5.0,7.0,1,24.0,Finance,8.0,2.0,1.0,1.0,1.0,1.0,1.0,CEO,7.0,10.0,10.0,10.0,10.0,9.0,9.0,4.0,10.0,10.0,8.0,3.0,8.0,8.0,6.0,6.0,5.0,10.0,7.0,7.0,10.0,10.0,10.0
0,8,11,0,0,0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,7.0,4.0,8.0,8.0,8.0,1,27.0,Finance,8.0,2.0,7.0,3.0,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,8.0,9.0,8.0,7.0,5.0
1,8,12,1,1,0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,7.0,4.0,8.0,8.0,8.0,1,22.0,Law,1.0,2.0,1.0,1.0,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,9.0,9.0,10.0,9.0,9.0
1,8,13,1,1,0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,7.0,4.0,8.0,8.0,8.0,1,22.0,Law,1.0,4.0,3.0,5.0,2.0,7.0,1.0,Lawyer,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,4.0,7.0,8.0,8.0,3.0
1,8,14,1,1,0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,7.0,4.0,8.0,8.0,8.0,1,23.0,Law,1.0,2.0,1.0,1.0,2.0,4.0,1.0,Corporate attorney,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,9.0,9.0,9.0,9.0,9.0
1,8,15,1,1,0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,7.0,4.0,8.0,8.0,8.0,1,24.0,Law,1.0,3.0,3.0,1.0,1.0,4.0,1.0,Lawyer,1.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,7.0,7.0,9.0,7.0,9.0
1,8,16,1,1,0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,7.0,4.0,8.0,8.0,8.0,1,25.0,Business,8.0,2.0,9.0,2.0,1.0,5.0,1.0,research/financial industry,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,6.0,6.0,8.0,8.0,6.0
0,8,17,0,0,0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,7.0,4.0,8.0,8.0,8.0,1,30.0,political science,13.0,2.0,1.0,1.0,3.0,3.0,2.0,academics or journalism,2.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,7.0,7.0,8.0,6.0,4.0
1,8,18,1,1,0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,7.0,4.0,8.0,8.0,8.0,1,27.0,Business,8.0,2.0,8.0,8.0,1.0,6.0,1.0,Financial Services,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,6.0,8.0,8.0,6.0,9.0
1,8,19,1,1,0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,7.0,4.0,8.0,8.0,8.0,1,28.0,money,8.0,2.0,1.0,1.0,4.0,1.0,1.0,ceo,7.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,7.0,9.0,8.0,1.0,1.0,7.0,7.0,7.0,7.0,10.0,10.0,6.0,10.0,10.0,10.0
1,8,20,1,1,0,25.0,Masters in Public Administration,13.0,2.0,1.0,1.0,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,7.0,4.0,8.0,8.0,8.0,1,24.0,Finance,8.0,2.0,1.0,1.0,1.0,1.0,1.0,CEO,7.0,10.0,10.0,10.0,10.0,9.0,9.0,4.0,10.0,10.0,8.0,3.0,8.0,8.0,6.0,6.0,5.0,10.0,7.0,7.0,10.0,10.0,10.0
0,9,11,0,0,0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,7.0,6.0,7.0,10.0,7.0,1,27.0,Finance,8.0,2.0,7.0,3.0,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,8.0,9.0,8.0,7.0,5.0
1,9,12,1,1,0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,7.0,6.0,7.0,10.0,7.0,1,22.0,Law,1.0,2.0,1.0,1.0,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,9.0,9.0,10.0,9.0,9.0
1,9,13,1,1,0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,7.0,6.0,7.0,10.0,7.0,1,22.0,Law,1.0,4.0,3.0,5.0,2.0,7.0,1.0,Lawyer,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,4.0,7.0,8.0,8.0,3.0
1,9,14,1,1,0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,7.0,6.0,7.0,10.0,7.0,1,23.0,Law,1.0,2.0,1.0,1.0,2.0,4.0,1.0,Corporate attorney,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,9.0,9.0,9.0,9.0,9.0
1,9,15,1,1,0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,7.0,6.0,7.0,10.0,7.0,1,24.0,Law,1.0,3.0,3.0,1.0,1.0,4.0,1.0,Lawyer,1.0,9.0,7.0,9.0,7.0,4.0,3.0,6.0,7.0,9.0,8.0,6.0,9.0,9.0,6.0,7.0,2.0,1.0,7.0,7.0,9.0,7.0,9.0
1,9,16,1,1,0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,7.0,6.0,7.0,10.0,7.0,1,25.0,Business,8.0,2.0,9.0,2.0,1.0,5.0,1.0,research/financial industry,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,6.0,6.0,8.0,8.0,6.0
1,9,17,1,1,0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,7.0,6.0,7.0,10.0,7.0,1,30.0,political science,13.0,2.0,1.0,1.0,3.0,3.0,2.0,academics or journalism,2.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,7.0,7.0,8.0,6.0,4.0
0,9,18,0,0,0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,7.0,6.0,7.0,10.0,7.0,1,27.0,Business,8.0,2.0,8.0,8.0,1.0,6.0,1.0,Financial Services,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,6.0,8.0,8.0,6.0,9.0
1,9,19,1,1,0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,7.0,6.0,7.0,10.0,7.0,1,28.0,money,8.0,2.0,1.0,1.0,4.0,1.0,1.0,ceo,7.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,7.0,9.0,8.0,1.0,1.0,7.0,7.0,7.0,7.0,10.0,10.0,6.0,10.0,10.0,10.0
0,9,20,0,0,0,26.0,Masters in Public Administration,13.0,6.0,1.0,1.0,1.0,4.0,1.0,"Congresswoman, and comedian",9.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,7.0,6.0,7.0,10.0,7.0,1,24.0,Finance,8.0,2.0,1.0,1.0,1.0,1.0,1.0,CEO,7.0,10.0,10.0,10.0,10.0,9.0,9.0,4.0,10.0,10.0,8.0,3.0,8.0,8.0,6.0,6.0,5.0,10.0,7.0,7.0,10.0,10.0,10.0
0,10,11,0,0,0,26.0,Masters of Social Work&Education,13.0,2.0,4.0,4.0,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,6.0,10.0,9.0,1,27.0,Finance,8.0,2.0,7.0,3.0,1.0,5.0,4.0,"Academia, Research, Banking, Life",2.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,8.0,9.0,8.0,7.0,5.0
0,10,12,0,0,0,26.0,Masters of Social Work&Education,13.0,2.0,4.0,4.0,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,6.0,10.0,9.0,1,22.0,Law,1.0,2.0,1.0,1.0,1.0,1.0,1.0,Corporate Lawyer,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,9.0,9.0,10.0,9.0,9.0
1,10,13,1,1,0,26.0,Masters of Social Work&Education,13.0,2.0,4.0,4.0,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,6.0,10.0,9.0,1,22.0,Law,1.0,4.0,3.0,5.0,2.0,7.0,1.0,Lawyer,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,4.0,7.0,8.0,8.0,3.0
0,10,14,0,1,0,26.0,Masters of Social Work&Education,13.0,2.0,4.0,4.0,2.0,6.0,1.0,To create early childhood intervention programs,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,6.0,10.0,9.0,1,23.0,Law,1.0,2.0,1.0,1.0,2.0,4.0,1.0,Corporate attorney,1.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,9.0,9.0,9.0,9.0,9.0
